Sentence #,Word,POS,Tag
Sentence: 1156,and,CC,O
Sentence: 1156,crooked,VBD,O
Sentence: 1156,tail,NN,O
Sentence: 1156,phenotype,NN,O
Sentence: 1156,in,IN,O
Sentence: 1156,prenatally,RB,O
Sentence: 1156,vpa,NNS,O
Sentence: 1156,exposed,VBD,O
Sentence: 1156,rat,NN,O
Sentence: 1157,using,VBG,O
Sentence: 1157,the,DT,O
Sentence: 1157,prenatal,JJ,O
Sentence: 1157,valproic,NN,O
Sentence: 1157,acid,NN,O
Sentence: 1157,vpa,NN,O
Sentence: 1157,injection,NN,O
Sentence: 1157,model,NN,O
Sentence: 1157,of,IN,O
Sentence: 1157,autism,NN,O
Sentence: 1157,spectrum,NN,O
Sentence: 1157,disorder,NN,O
Sentence: 1157,asd,NN,O
Sentence: 1157,in,IN,O
Sentence: 1157,rats,NNS,O
Sentence: 1157,which,WDT,O
Sentence: 1157,produces,VBZ,O
Sentence: 1157,social,JJ,O
Sentence: 1157,impairrment,NN,O
Sentence: 1157,and,CC,O
Sentence: 1157,altered,JJ,O
Sentence: 1157,seizure,NN,disease
Sentence: 1157,susceptibility,NN,O
Sentence: 1157,as,IN,O
Sentence: 1157,in,IN,O
Sentence: 1157,human,JJ,O
Sentence: 1157,asd,NN,O
Sentence: 1157,patients,NNS,O
Sentence: 1157,as,RB,O
Sentence: 1157,well,RB,O
Sentence: 1157,as,IN,O
Sentence: 1157,mild,JJ,O
Sentence: 1157,neural,JJ,O
Sentence: 1157,tube,NN,O
Sentence: 1157,defects,NNS,O
Sentence: 1157,like,IN,O
Sentence: 1157,crooked,JJ,O
Sentence: 1157,tail,NN,O
Sentence: 1157,phenotype,NN,O
Sentence: 1157,we,PRP,O
Sentence: 1157,examined,VBD,O
Sentence: 1157,whether,IN,O
Sentence: 1157,chronic,JJ,O
Sentence: 1157,administration,NN,O
Sentence: 1157,of,IN,O
Sentence: 1157,red,JJ,O
Sentence: 1157,ginseng,NN,plant
Sentence: 1157,extract,NN,O
Sentence: 1157,may,MD,O
Sentence: 1157,rescue,VB,O
Sentence: 1157,the,DT,O
Sentence: 1157,social,JJ,O
Sentence: 1157,impairment,NN,O
Sentence: 1157,and,CC,O
Sentence: 1157,crooked,VBD,O
Sentence: 1157,tail,NN,O
Sentence: 1157,phenotype,NN,O
Sentence: 1157,in,IN,O
Sentence: 1157,prenatally,RB,O
Sentence: 1157,vpa,NNS,O
Sentence: 1157,exposed,VBD,O
Sentence: 1157,rat,NN,O
Sentence: 1158,vpa,NN,O
Sentence: 1158,induced,VBD,O
Sentence: 1158,impairment,NN,O
Sentence: 1158,in,IN,O
Sentence: 1158,social,JJ,O
Sentence: 1158,interactions,NNS,O
Sentence: 1158,tested,VBD,O
Sentence: 1158,using,VBG,O
Sentence: 1158,sociability,NN,O
Sentence: 1158,and,CC,O
Sentence: 1158,social,JJ,O
Sentence: 1158,preference,NN,O
Sentence: 1158,paradigms,NN,O
Sentence: 1158,as,RB,O
Sentence: 1158,well,RB,O
Sentence: 1158,as,IN,O
Sentence: 1158,crooked,VBN,disease
Sentence: 1158,tail,NN,disease
Sentence: 1158,phenotypes,NNS,disease
Sentence: 1158,were,VBD,O
Sentence: 1158,significantly,RB,O
Sentence: 1158,improved,VBN,O
Sentence: 1158,by,IN,O
Sentence: 1158,administration,NN,O
Sentence: 1158,of,IN,O
Sentence: 1158,korean,JJ,O
Sentence: 1158,red,JJ,O
Sentence: 1158,ginseng,NN,plant
Sentence: 1158,krg,NN,O
Sentence: 1158,in,IN,O
Sentence: 1158,a,DT,O
Sentence: 1158,dose,JJ,O
Sentence: 1158,dependent,NN,O
Sentence: 1159,vpa,NN,O
Sentence: 1159,induced,VBD,O
Sentence: 1159,impairment,NN,O
Sentence: 1159,in,IN,O
Sentence: 1159,social,JJ,O
Sentence: 1159,interactions,NNS,O
Sentence: 1159,tested,VBD,O
Sentence: 1159,using,VBG,O
Sentence: 1159,sociability,NN,O
Sentence: 1159,and,CC,O
Sentence: 1159,social,JJ,O
Sentence: 1159,preference,NN,O
Sentence: 1159,paradigms,NN,O
Sentence: 1159,as,RB,O
Sentence: 1159,well,RB,O
Sentence: 1159,as,IN,O
Sentence: 1159,crooked,VBN,disease
Sentence: 1159,tail,NN,disease
Sentence: 1159,phenotypes,NNS,disease
Sentence: 1159,were,VBD,O
Sentence: 1159,significantly,RB,O
Sentence: 1159,improved,VBN,O
Sentence: 1159,by,IN,O
Sentence: 1159,administration,NN,O
Sentence: 1159,of,IN,O
Sentence: 1159,korean,JJ,O
Sentence: 1159,red,JJ,O
Sentence: 1159,ginseng,NN,O
Sentence: 1159,krg,NN,plant
Sentence: 1159,in,IN,O
Sentence: 1159,a,DT,O
Sentence: 1159,dose,JJ,O
Sentence: 1159,dependent,JJ,O
Sentence: 1159,manner,NN,O
Sentence: 1160,krg,NN,plant
Sentence: 1160,treatment,NN,O
Sentence: 1160,reversed,VBD,O
Sentence: 1160,abnormal,JJ,disease
Sentence: 1160,locomotor,NN,disease
Sentence: 1160,activity,NN,disease
Sentence: 1160,and,CC,O
Sentence: 1160,sensitivity,NN,O
Sentence: 1160,to,TO,O
Sentence: 1160,electric,VB,O
Sentence: 1160,shock,NN,O
Sentence: 1160,to,TO,O
Sentence: 1160,control,VB,O
Sentence: 1161,in,IN,O
Sentence: 1161,vivo,JJ,O
Sentence: 1161,prophylactic,JJ,O
Sentence: 1161,effects,NNS,O
Sentence: 1161,of,IN,O
Sentence: 1161,oleanolic,JJ,O
Sentence: 1161,acid,NNS,O
Sentence: 1161,isolated,VBN,O
Sentence: 1161,from,IN,O
Sentence: 1161,chloroform,JJ,O
Sentence: 1161,extract,NN,O
Sentence: 1161,of,IN,O
Sentence: 1161,flaveria,JJ,plant
Sentence: 1161,trinervia,NN,plant
Sentence: 1161,against,IN,O
Sentence: 1161,ethanol,NN,O
Sentence: 1161,induced,VBN,O
Sentence: 1161,liver,JJ,disease
Sentence: 1161,toxicity,NN,disease
Sentence: 1161,in,IN,O
Sentence: 1162,the,DT,O
Sentence: 1162,prophylactic,JJ,O
Sentence: 1162,effects,NNS,O
Sentence: 1162,of,IN,O
Sentence: 1162,oleanolic,JJ,O
Sentence: 1162,acid,NN,O
Sentence: 1162,oa,RB,O
Sentence: 1162,isolated,VBN,O
Sentence: 1162,from,IN,O
Sentence: 1162,chloroform,NN,O
Sentence: 1162,extract,NN,O
Sentence: 1162,ce,NN,O
Sentence: 1162,of,IN,O
Sentence: 1162,flaveria,JJ,plant
Sentence: 1162,trinervia,NN,plant
Sentence: 1162,against,IN,O
Sentence: 1162,ethanol,NN,O
Sentence: 1162,induced,VBN,O
Sentence: 1162,liver,IN,disease
Sentence: 1162,toxicity,NN,disease
Sentence: 1162,was,VBD,O
Sentence: 1162,investigated,VBN,O
Sentence: 1162,using,VBG,O
Sentence: 1163,interpretation,NN,O
Sentence: 1163,our,PRP$,O
Sentence: 1163,data,NNS,O
Sentence: 1163,confirmed,VBD,O
Sentence: 1163,the,DT,O
Sentence: 1163,north,JJ,O
Sentence: 1163,west,NN,O
Sentence: 1163,to,TO,O
Sentence: 1163,south,VB,O
Sentence: 1163,east,JJ,O
Sentence: 1163,europe,JJ,O
Sentence: 1163,gradient,NN,O
Sentence: 1163,of,IN,O
Sentence: 1163,increasing,VBG,O
Sentence: 1163,incidence,NN,O
Sentence: 1163,and,CC,O
Sentence: 1163,mortality,NN,O
Sentence: 1163,rates,NNS,O
Sentence: 1163,of,IN,O
Sentence: 1163,tobacco,NN,plant
Sentence: 1163,related,JJ,O
Sentence: 1163,cancers,NNS,disease
Sentence: 1163,cancers,NNS,disease
Sentence: 1163,as,RB,O
Sentence: 1163,well,RB,O
Sentence: 1163,as,IN,O
Sentence: 1163,increasing,VBG,O
Sentence: 1163,mortality,NN,O
Sentence: 1163,rates,NNS,O
Sentence: 1163,of,IN,O
Sentence: 1163,screen,NN,O
Sentence: 1163,detectable,JJ,O
Sentence: 1163,cancers,NNS,disease
Sentence: 1163,cancers,NNS,disease
Sentence: 1164,interpretation,NN,O
Sentence: 1164,our,PRP$,O
Sentence: 1164,data,NNS,O
Sentence: 1164,confirmed,VBD,O
Sentence: 1164,the,DT,O
Sentence: 1164,north,JJ,O
Sentence: 1164,west,NN,O
Sentence: 1164,to,TO,O
Sentence: 1164,south,VB,O
Sentence: 1164,east,JJ,O
Sentence: 1164,europe,JJ,O
Sentence: 1164,gradient,NN,O
Sentence: 1164,of,IN,O
Sentence: 1164,increasing,VBG,O
Sentence: 1164,incidence,NN,O
Sentence: 1164,and,CC,O
Sentence: 1164,mortality,NN,O
Sentence: 1164,rates,NNS,O
Sentence: 1164,of,IN,O
Sentence: 1164,tobacco,NN,plant
Sentence: 1164,related,JJ,O
Sentence: 1164,cancers,NNS,disease
Sentence: 1164,cancers,NNS,disease
Sentence: 1164,as,RB,O
Sentence: 1164,well,RB,O
Sentence: 1164,as,IN,O
Sentence: 1164,increasing,VBG,O
Sentence: 1164,mortality,NN,O
Sentence: 1164,rates,NNS,O
Sentence: 1164,of,IN,O
Sentence: 1164,screen,NN,O
Sentence: 1164,detectable,JJ,O
Sentence: 1164,cancers,NNS,disease
Sentence: 1164,cancers,NNS,disease
Sentence: 1165,inhibitory,JJ,O
Sentence: 1165,effects,NNS,O
Sentence: 1165,of,IN,O
Sentence: 1165,onion,NN,plant
Sentence: 1165,allium,NN,O
Sentence: 1165,cepa,NN,O
Sentence: 1165,l,NN,O
Sentence: 1165,extract,NN,O
Sentence: 1165,on,IN,O
Sentence: 1165,proliferation,NN,O
Sentence: 1165,of,IN,O
Sentence: 1165,cancer,NN,disease
Sentence: 1165,cells,NNS,O
Sentence: 1165,and,CC,O
Sentence: 1165,adipocytes,NNS,O
Sentence: 1165,via,IN,O
Sentence: 1165,inhibiting,VBG,O
Sentence: 1165,fatty,JJ,O
Sentence: 1165,acid,NN,O
Sentence: 1166,inhibitory,JJ,O
Sentence: 1166,effects,NNS,O
Sentence: 1166,of,IN,O
Sentence: 1166,onion,NN,O
Sentence: 1166,allium,NN,plant
Sentence: 1166,cepa,NN,plant
Sentence: 1166,l,NN,plant
Sentence: 1166,l,NN,plant
Sentence: 1166,l,NN,plant
Sentence: 1166,l,NN,plant
Sentence: 1166,l,NN,plant
Sentence: 1166,l,NN,plant
Sentence: 1166,extract,NN,O
Sentence: 1166,on,IN,O
Sentence: 1166,proliferation,NN,O
Sentence: 1166,of,IN,O
Sentence: 1166,cancer,NN,disease
Sentence: 1166,cells,NNS,O
Sentence: 1166,and,CC,O
Sentence: 1166,adipocytes,NNS,O
Sentence: 1166,via,IN,O
Sentence: 1166,inhibiting,VBG,O
Sentence: 1166,fatty,JJ,O
Sentence: 1166,acid,NN,O
Sentence: 1167,our,PRP$,O
Sentence: 1167,studies,NNS,O
Sentence: 1167,showed,VBD,O
Sentence: 1167,that,IN,O
Sentence: 1167,ethyl,JJ,O
Sentence: 1167,acetate,JJ,O
Sentence: 1167,extract,NN,O
Sentence: 1167,of,IN,O
Sentence: 1167,onion,NN,plant
Sentence: 1167,eeo,NN,O
Sentence: 1167,had,VBD,O
Sentence: 1167,potent,JJ,O
Sentence: 1167,inhibitory,JJ,O
Sentence: 1167,effects,NNS,O
Sentence: 1167,on,IN,O
Sentence: 1167,animal,NN,O
Sentence: 1167,fatty,JJ,O
Sentence: 1167,acid,JJ,O
Sentence: 1167,synthase,NN,O
Sentence: 1167,fas,NN,O
Sentence: 1167,and,CC,O
Sentence: 1167,could,MD,O
Sentence: 1167,induce,VB,O
Sentence: 1167,apoptosis,NN,O
Sentence: 1167,in,IN,O
Sentence: 1167,fas,NN,O
Sentence: 1167,over,IN,O
Sentence: 1167,expressing,VBG,O
Sentence: 1167,human,JJ,O
Sentence: 1167,breast,NN,disease
Sentence: 1167,cancer,NN,disease
Sentence: 1167,mda,NN,O
Sentence: 1167,mb,VBD,O
Sentence: 1167,231,CD,O
Sentence: 1168,our,PRP$,O
Sentence: 1168,studies,NNS,O
Sentence: 1168,showed,VBD,O
Sentence: 1168,that,IN,O
Sentence: 1168,ethyl,JJ,O
Sentence: 1168,acetate,JJ,O
Sentence: 1168,extract,NN,O
Sentence: 1168,of,IN,O
Sentence: 1168,onion,NN,O
Sentence: 1168,eeo,NN,plant
Sentence: 1168,had,VBD,O
Sentence: 1168,potent,JJ,O
Sentence: 1168,inhibitory,JJ,O
Sentence: 1168,effects,NNS,O
Sentence: 1168,on,IN,O
Sentence: 1168,animal,NN,O
Sentence: 1168,fatty,JJ,O
Sentence: 1168,acid,JJ,O
Sentence: 1168,synthase,NN,O
Sentence: 1168,fas,NN,O
Sentence: 1168,and,CC,O
Sentence: 1168,could,MD,O
Sentence: 1168,induce,VB,O
Sentence: 1168,apoptosis,NN,O
Sentence: 1168,in,IN,O
Sentence: 1168,fas,NN,O
Sentence: 1168,over,IN,O
Sentence: 1168,expressing,VBG,O
Sentence: 1168,human,JJ,O
Sentence: 1168,breast,NN,disease
Sentence: 1168,cancer,NN,disease
Sentence: 1168,mda,NN,O
Sentence: 1168,mb,VBD,O
Sentence: 1168,231,CD,O
Sentence: 1169,since,IN,O
Sentence: 1169,obesity,NN,disease
Sentence: 1169,obesity,NN,disease
Sentence: 1169,is,VBZ,O
Sentence: 1169,closely,RB,O
Sentence: 1169,related,VBN,O
Sentence: 1169,to,TO,O
Sentence: 1169,breast,VB,O
Sentence: 1169,cancer,NN,O
Sentence: 1169,and,CC,O
Sentence: 1169,obese,JJ,O
Sentence: 1169,patients,NNS,O
Sentence: 1169,are,VBP,O
Sentence: 1169,at,IN,O
Sentence: 1169,elevated,JJ,O
Sentence: 1169,risk,NN,O
Sentence: 1169,of,IN,O
Sentence: 1169,developing,VBG,O
Sentence: 1169,various,JJ,O
Sentence: 1169,cancers,NNS,O
Sentence: 1169,these,DT,O
Sentence: 1169,findings,NNS,O
Sentence: 1169,suggested,VBD,O
Sentence: 1169,that,IN,O
Sentence: 1169,onion,NN,plant
Sentence: 1169,might,MD,O
Sentence: 1169,be,VB,O
Sentence: 1169,useful,JJ,O
Sentence: 1169,for,IN,O
Sentence: 1169,preventing,VBG,O
Sentence: 1169,obesity,NN,disease
Sentence: 1169,obesity,NN,disease
Sentence: 1169,related,VBN,O
Sentence: 1170,since,IN,O
Sentence: 1170,obesity,NN,O
Sentence: 1170,is,VBZ,O
Sentence: 1170,closely,RB,O
Sentence: 1170,related,VBN,O
Sentence: 1170,to,TO,O
Sentence: 1170,breast,VB,disease
Sentence: 1170,cancer,NN,disease
Sentence: 1170,cancer,NN,disease
Sentence: 1170,and,CC,O
Sentence: 1170,obese,JJ,O
Sentence: 1170,patients,NNS,O
Sentence: 1170,are,VBP,O
Sentence: 1170,at,IN,O
Sentence: 1170,elevated,JJ,O
Sentence: 1170,risk,NN,O
Sentence: 1170,of,IN,O
Sentence: 1170,developing,VBG,O
Sentence: 1170,various,JJ,O
Sentence: 1170,cancers,NNS,O
Sentence: 1170,these,DT,O
Sentence: 1170,findings,NNS,O
Sentence: 1170,suggested,VBD,O
Sentence: 1170,that,IN,O
Sentence: 1170,onion,NN,plant
Sentence: 1170,might,MD,O
Sentence: 1170,be,VB,O
Sentence: 1170,useful,JJ,O
Sentence: 1170,for,IN,O
Sentence: 1170,preventing,VBG,O
Sentence: 1170,obesity,NN,O
Sentence: 1170,related,VBN,O
Sentence: 1171,since,IN,O
Sentence: 1171,obesity,NN,O
Sentence: 1171,is,VBZ,O
Sentence: 1171,closely,RB,O
Sentence: 1171,related,VBN,O
Sentence: 1171,to,TO,O
Sentence: 1171,breast,VB,O
Sentence: 1171,cancer,NN,O
Sentence: 1171,and,CC,O
Sentence: 1171,obese,JJ,disease
Sentence: 1171,patients,NNS,O
Sentence: 1171,are,VBP,O
Sentence: 1171,at,IN,O
Sentence: 1171,elevated,JJ,O
Sentence: 1171,risk,NN,O
Sentence: 1171,of,IN,O
Sentence: 1171,developing,VBG,O
Sentence: 1171,various,JJ,O
Sentence: 1171,cancers,NNS,O
Sentence: 1171,these,DT,O
Sentence: 1171,findings,NNS,O
Sentence: 1171,suggested,VBD,O
Sentence: 1171,that,IN,O
Sentence: 1171,onion,NN,plant
Sentence: 1171,might,MD,O
Sentence: 1171,be,VB,O
Sentence: 1171,useful,JJ,O
Sentence: 1171,for,IN,O
Sentence: 1171,preventing,VBG,O
Sentence: 1171,obesity,NN,O
Sentence: 1171,related,VBN,O
Sentence: 1172,since,IN,O
Sentence: 1172,obesity,NN,O
Sentence: 1172,is,VBZ,O
Sentence: 1172,closely,RB,O
Sentence: 1172,related,VBN,O
Sentence: 1172,to,TO,O
Sentence: 1172,breast,VB,O
Sentence: 1172,cancer,NN,O
Sentence: 1172,and,CC,O
Sentence: 1172,obese,JJ,O
Sentence: 1172,patients,NNS,O
Sentence: 1172,are,VBP,O
Sentence: 1172,at,IN,O
Sentence: 1172,elevated,JJ,O
Sentence: 1172,risk,NN,O
Sentence: 1172,of,IN,O
Sentence: 1172,developing,VBG,O
Sentence: 1172,various,JJ,O
Sentence: 1172,cancers,NNS,disease
Sentence: 1172,these,DT,O
Sentence: 1172,findings,NNS,O
Sentence: 1172,suggested,VBD,O
Sentence: 1172,that,IN,O
Sentence: 1172,onion,NN,plant
Sentence: 1172,might,MD,O
Sentence: 1172,be,VB,O
Sentence: 1172,useful,JJ,O
Sentence: 1172,for,IN,O
Sentence: 1172,preventing,VBG,O
Sentence: 1172,obesity,NN,O
Sentence: 1172,related,VBN,O
Sentence: 1173,since,IN,O
Sentence: 1173,obesity,NN,disease
Sentence: 1173,obesity,NN,disease
Sentence: 1173,is,VBZ,O
Sentence: 1173,closely,RB,O
Sentence: 1173,related,VBN,O
Sentence: 1173,to,TO,O
Sentence: 1173,breast,VB,O
Sentence: 1173,cancer,NN,O
Sentence: 1173,and,CC,O
Sentence: 1173,obese,JJ,O
Sentence: 1173,patients,NNS,O
Sentence: 1173,are,VBP,O
Sentence: 1173,at,IN,O
Sentence: 1173,elevated,JJ,O
Sentence: 1173,risk,NN,O
Sentence: 1173,of,IN,O
Sentence: 1173,developing,VBG,O
Sentence: 1173,various,JJ,O
Sentence: 1173,cancers,NNS,O
Sentence: 1173,these,DT,O
Sentence: 1173,findings,NNS,O
Sentence: 1173,suggested,VBD,O
Sentence: 1173,that,IN,O
Sentence: 1173,onion,NN,plant
Sentence: 1173,might,MD,O
Sentence: 1173,be,VB,O
Sentence: 1173,useful,JJ,O
Sentence: 1173,for,IN,O
Sentence: 1173,preventing,VBG,O
Sentence: 1173,obesity,NN,disease
Sentence: 1173,obesity,NN,disease
Sentence: 1173,related,VBN,O
Sentence: 1174,since,IN,O
Sentence: 1174,obesity,NN,O
Sentence: 1174,is,VBZ,O
Sentence: 1174,closely,RB,O
Sentence: 1174,related,VBN,O
Sentence: 1174,to,TO,O
Sentence: 1174,breast,VB,O
Sentence: 1174,cancer,NN,O
Sentence: 1174,and,CC,O
Sentence: 1174,obese,JJ,O
Sentence: 1174,patients,NNS,O
Sentence: 1174,are,VBP,O
Sentence: 1174,at,IN,O
Sentence: 1174,elevated,JJ,O
Sentence: 1174,risk,NN,O
Sentence: 1174,of,IN,O
Sentence: 1174,developing,VBG,O
Sentence: 1174,various,JJ,O
Sentence: 1174,cancers,NNS,O
Sentence: 1174,these,DT,O
Sentence: 1174,findings,NNS,O
Sentence: 1174,suggested,VBD,O
Sentence: 1174,that,IN,O
Sentence: 1174,onion,NN,plant
Sentence: 1174,might,MD,O
Sentence: 1174,be,VB,O
Sentence: 1174,useful,JJ,O
Sentence: 1174,for,IN,O
Sentence: 1174,preventing,VBG,O
Sentence: 1174,obesity,NN,O
Sentence: 1174,related,VBN,O
Sentence: 1174,malignancy,NN,disease
Sentence: 1175,20,CD,O
Sentence: 1175,o,JJ,O
Sentence: 1175,d,NN,O
Sentence: 1175,glucopyranosyl,NN,O
Sentence: 1175,20,CD,O
Sentence: 1175,s,NN,O
Sentence: 1175,protopanaxadiol,NN,O
Sentence: 1175,a,DT,O
Sentence: 1175,metabolite,NN,O
Sentence: 1175,of,IN,O
Sentence: 1175,ginseng,NN,plant
Sentence: 1175,inhibits,NNS,O
Sentence: 1175,colon,NN,disease
Sentence: 1175,cancer,NN,disease
Sentence: 1175,growth,NN,O
Sentence: 1175,by,IN,O
Sentence: 1175,targeting,VBG,O
Sentence: 1175,trpc,JJ,O
Sentence: 1175,channel,NN,O
Sentence: 1175,mediated,VBD,O
Sentence: 1175,calcium,NN,O
Sentence: 1176,here,RB,O
Sentence: 1176,we,PRP,O
Sentence: 1176,show,VBP,O
Sentence: 1176,that,IN,O
Sentence: 1176,20,CD,O
Sentence: 1176,o,NN,O
Sentence: 1176,b,NN,O
Sentence: 1176,d,NN,O
Sentence: 1176,glucopyranosyl,NN,O
Sentence: 1176,20,CD,O
Sentence: 1176,s,NN,O
Sentence: 1176,protopanaxadiol,NN,O
Sentence: 1176,20,CD,O
Sentence: 1176,gppd,NN,O
Sentence: 1176,a,DT,O
Sentence: 1176,metabolite,NN,O
Sentence: 1176,of,IN,O
Sentence: 1176,ginseng,NN,plant
Sentence: 1176,saponin,NN,O
Sentence: 1176,causes,VBZ,O
Sentence: 1176,apoptosis,NN,O
Sentence: 1176,of,IN,O
Sentence: 1176,colon,NN,disease
Sentence: 1176,cancer,NN,disease
Sentence: 1176,cells,NNS,O
Sentence: 1176,through,IN,O
Sentence: 1176,the,DT,O
Sentence: 1176,induction,NN,O
Sentence: 1176,of,IN,O
Sentence: 1176,cytoplasmic,JJ,O
Sentence: 1177,inonotus,NN,O
Sentence: 1177,obliquus,NN,O
Sentence: 1177,is,VBZ,O
Sentence: 1177,a,DT,O
Sentence: 1177,medicinal,JJ,O
Sentence: 1177,mushroom,NN,plant
Sentence: 1177,used,VBN,O
Sentence: 1177,in,IN,O
Sentence: 1177,russian,JJ,O
Sentence: 1177,and,CC,O
Sentence: 1177,eastern,JJ,O
Sentence: 1177,european,JJ,O
Sentence: 1177,folk,NN,O
Sentence: 1177,medicine,NN,O
Sentence: 1177,for,IN,O
Sentence: 1177,the,DT,O
Sentence: 1177,treatment,NN,O
Sentence: 1177,of,IN,O
Sentence: 1177,gastrointestinal,JJ,disease
Sentence: 1177,cancer,NN,disease
Sentence: 1177,cardiovascular,JJ,O
Sentence: 1177,disease,NN,O
Sentence: 1177,and,CC,O
Sentence: 1178,inonotus,NN,O
Sentence: 1178,obliquus,NN,O
Sentence: 1178,is,VBZ,O
Sentence: 1178,a,DT,O
Sentence: 1178,medicinal,JJ,O
Sentence: 1178,mushroom,NN,plant
Sentence: 1178,used,VBN,O
Sentence: 1178,in,IN,O
Sentence: 1178,russian,JJ,O
Sentence: 1178,and,CC,O
Sentence: 1178,eastern,JJ,O
Sentence: 1178,european,JJ,O
Sentence: 1178,folk,NN,O
Sentence: 1178,medicine,NN,O
Sentence: 1178,for,IN,O
Sentence: 1178,the,DT,O
Sentence: 1178,treatment,NN,O
Sentence: 1178,of,IN,O
Sentence: 1178,gastrointestinal,JJ,O
Sentence: 1178,cancer,NN,O
Sentence: 1178,cardiovascular,JJ,disease
Sentence: 1178,disease,NN,disease
Sentence: 1178,and,CC,O
Sentence: 1179,inonotus,NN,O
Sentence: 1179,obliquus,NN,O
Sentence: 1179,is,VBZ,O
Sentence: 1179,a,DT,O
Sentence: 1179,medicinal,JJ,O
Sentence: 1179,mushroom,NN,plant
Sentence: 1179,used,VBN,O
Sentence: 1179,in,IN,O
Sentence: 1179,russian,JJ,O
Sentence: 1179,and,CC,O
Sentence: 1179,eastern,JJ,O
Sentence: 1179,european,JJ,O
Sentence: 1179,folk,NN,O
Sentence: 1179,medicine,NN,O
Sentence: 1179,for,IN,O
Sentence: 1179,the,DT,O
Sentence: 1179,treatment,NN,O
Sentence: 1179,of,IN,O
Sentence: 1179,gastrointestinal,JJ,O
Sentence: 1179,cancer,NN,O
Sentence: 1179,cardiovascular,JJ,O
Sentence: 1179,disease,NN,O
Sentence: 1179,and,CC,O
Sentence: 1179,diabetes,NNS,disease
Sentence: 1180,inonotus,NN,plant
Sentence: 1180,obliquus,NN,plant
Sentence: 1180,is,VBZ,O
Sentence: 1180,a,DT,O
Sentence: 1180,medicinal,JJ,O
Sentence: 1180,mushroom,NN,O
Sentence: 1180,used,VBN,O
Sentence: 1180,in,IN,O
Sentence: 1180,russian,JJ,O
Sentence: 1180,and,CC,O
Sentence: 1180,eastern,JJ,O
Sentence: 1180,european,JJ,O
Sentence: 1180,folk,NN,O
Sentence: 1180,medicine,NN,O
Sentence: 1180,for,IN,O
Sentence: 1180,the,DT,O
Sentence: 1180,treatment,NN,O
Sentence: 1180,of,IN,O
Sentence: 1180,gastrointestinal,JJ,disease
Sentence: 1180,cancer,NN,disease
Sentence: 1180,cardiovascular,JJ,O
Sentence: 1180,disease,NN,O
Sentence: 1180,and,CC,O
Sentence: 1180,diabetes,NNS,O
Sentence: 1181,inonotus,NN,plant
Sentence: 1181,obliquus,NN,plant
Sentence: 1181,is,VBZ,O
Sentence: 1181,a,DT,O
Sentence: 1181,medicinal,JJ,O
Sentence: 1181,mushroom,NN,O
Sentence: 1181,used,VBN,O
Sentence: 1181,in,IN,O
Sentence: 1181,russian,JJ,O
Sentence: 1181,and,CC,O
Sentence: 1181,eastern,JJ,O
Sentence: 1181,european,JJ,O
Sentence: 1181,folk,NN,O
Sentence: 1181,medicine,NN,O
Sentence: 1181,for,IN,O
Sentence: 1181,the,DT,O
Sentence: 1181,treatment,NN,O
Sentence: 1181,of,IN,O
Sentence: 1181,gastrointestinal,JJ,O
Sentence: 1181,cancer,NN,O
Sentence: 1181,cardiovascular,JJ,disease
Sentence: 1181,disease,NN,disease
Sentence: 1181,and,CC,O
Sentence: 1181,diabetes,NNS,O
Sentence: 1182,inonotus,NN,plant
Sentence: 1182,obliquus,NN,plant
Sentence: 1182,is,VBZ,O
Sentence: 1182,a,DT,O
Sentence: 1182,medicinal,JJ,O
Sentence: 1182,mushroom,NN,O
Sentence: 1182,used,VBN,O
Sentence: 1182,in,IN,O
Sentence: 1182,russian,JJ,O
Sentence: 1182,and,CC,O
Sentence: 1182,eastern,JJ,O
Sentence: 1182,european,JJ,O
Sentence: 1182,folk,NN,O
Sentence: 1182,medicine,NN,O
Sentence: 1182,for,IN,O
Sentence: 1182,the,DT,O
Sentence: 1182,treatment,NN,O
Sentence: 1182,of,IN,O
Sentence: 1182,gastrointestinal,JJ,O
Sentence: 1182,cancer,NN,O
Sentence: 1182,cardiovascular,JJ,O
Sentence: 1182,disease,NN,O
Sentence: 1182,and,CC,O
Sentence: 1182,diabetes,NNS,disease
Sentence: 1183,previous,JJ,O
Sentence: 1183,studies,NNS,O
Sentence: 1183,in,IN,O
Sentence: 1183,our,PRP$,O
Sentence: 1183,laboratory,NN,O
Sentence: 1183,have,VBP,O
Sentence: 1183,demonstrated,VBN,O
Sentence: 1183,that,IN,O
Sentence: 1183,the,DT,O
Sentence: 1183,mycelium,NN,O
Sentence: 1183,powders,NNS,O
Sentence: 1183,of,IN,O
Sentence: 1183,i,JJ,plant
Sentence: 1183,i,JJ,plant
Sentence: 1183,i,JJ,plant
Sentence: 1183,i,JJ,plant
Sentence: 1183,i,JJ,plant
Sentence: 1183,i,JJ,plant
Sentence: 1183,i,JJ,plant
Sentence: 1183,i,JJ,plant
Sentence: 1183,i,JJ,plant
Sentence: 1183,i,JJ,plant
Sentence: 1183,i,JJ,plant
Sentence: 1183,i,JJ,plant
Sentence: 1183,i,JJ,plant
Sentence: 1183,i,JJ,plant
Sentence: 1183,i,JJ,plant
Sentence: 1183,i,JJ,plant
Sentence: 1183,obliquus,VBP,plant
Sentence: 1183,possess,JJ,O
Sentence: 1183,significant,JJ,O
Sentence: 1183,antihyperglycemic,JJ,O
